-0.34859845	-1.9017152	-0.24335478	0.2940454	2.2403142	0.9176978	0.556617	0.0316813	-0.2162793	1.2919463	-1.426525	1.4277294	-0.11084117	1.1784577	0.42537862	-0.39408314	2.5115485	2.027108	-1.7141984	-0.29640394	-0.07454451	1.0893377	0.16742969	0.059900317	0.53337723	0.6747077	1.7475071	0.25301895	-0.8182955	0.54275715	1.9755355	0.46971783	0.9097721	1.3272659	2.3546822	-0.16459998	-0.8671288	1.5895778	0.38684973	-0.32833388	0.0069814916	0.54457825	-0.4108571	-0.30045643	2.403837	-0.5652447	-0.6795066	0.76024103	-0.86684614	-0.39242265	1.0442345	0.5244666	0.40152562	0.4779676	-1.3836526	-1.5479244	0.90052885	-0.104377605	0.88140523	0.95051974	-0.081521004	-0.6654993	0.093436405	-0.60369	0.65675366	0.09761908	-1.4938006	0.9312001	-1.3325329	-1.3488315	-0.0028763	0.6906208	-0.992293	-0.48609608	-0.4982381	-1.44802	-2.6002495	0.7022043	-0.89485043	-0.5890059	0.87073493	-1.3309189	0.7384471	-0.0381088	-0.7643195	0.037818648	0.95511264	-0.8136145	-1.7718974	1.6083794	2.2022007	0.29392374	-2.0696175	-0.78155845	-1.548841	0.09320265	-0.46365762	-0.20917112	-0.36146334	2.316125
0.25685698	0.37186262	-1.6639065	1.3960797	-1.3349868	-0.2692547	0.55562717	1.9751555	0.97944564	-0.604297	1.4909601	0.22990984	-0.91537386	-0.5329993	0.06945649	1.4149637	0.1247515	-0.5071677	-0.5414681	0.31519765	-0.6831791	0.4692836	0.9107977	-0.20961422	0.095654964	-0.27206323	-0.94584423	-2.0964887	-0.35078964	-0.23504637	-0.85048795	-1.6011724	0.12418505	1.5343391	-0.58903825	-0.087420516	-1.6202853	-0.46207014	1.5913723	0.24891192	0.8474606	0.46410543	-0.8322828	1.9378278	-0.46988946	1.8405353	-0.6293284	1.1968993	-0.7130139	1.9339391	-0.11213864	-1.0289867	0.7248069	-0.34418854	-1.7570511	0.9141581	1.8236576	-0.48042193	2.1179094	0.97205275	-0.36565226	-0.99833095	-1.5169286	1.0951029	2.1822588	-1.0434844	-0.9554101	-0.6627766	-0.16299914	1.6934621	-0.5665928	-0.4620763	-1.15894	-0.3066607	-0.17800367	0.11560025	0.18455346	-0.7285811	-0.8012307	-0.14182627	-1.5477259	1.7359397	-0.37031063	1.177216	0.6966497	1.2071301	-0.19706386	-0.30450135	-0.25172248	0.67684996	-0.12097701	1.1473109	0.13615431	2.136104	0.09170123	0.3905226	-1.3541704	-0.2223993	-0.57103837	0.3060042
1.6072011	-0.2953413	0.11948859	1.3505985	0.55768085	0.30739456	-1.7544812	-1.3510146	0.26317936	0.9554208	-0.3147684	0.8164501	-0.7952625	-0.84273064	-0.7766141	-1.9428202	-1.0770371	-1.7641928	0.03672954	-0.75512564	1.055115	2.7262232	0.1441251	0.49102843	0.47885162	0.39961892	0.93476164	-1.4211763	-0.36744463	0.43196478	-0.008079822	-1.3450172	-0.11902602	-1.0995241	-0.107871786	0.45023575	-0.19895895	-1.4745287	-0.4830314	-0.109435715	2.4217708	-0.7237593	-1.0796887	-0.30985537	0.73321325	0.0776735	0.60730666	-0.25263092	1.368999	-0.6216566	0.8898061	0.2967142	0.675754	-2.805106	0.2805534	0.26679754	-0.44482368	1.1593784	-1.1281842	0.70300734	-1.2043242	0.8885754	0.8195838	0.9259329	-0.38853955	0.0014245982	0.4535709	-1.3152522	-0.079741865	-0.12985773	0.5213037	-0.23051453	1.2803516	-0.5591264	1.5304188	-0.8843973	-0.10124098	-0.8892113	0.736222	0.21645689	1.9034992	0.67185664	-0.99954754	0.19405456	-0.46654978	-0.44033596	0.28473186	0.7089977	-0.6309793	1.3769308	1.297139	1.1981485	-0.44437003	0.094840705	0.46098986	1.8580177	-0.13116106	1.6549121	-0.65362257	1.8590393
-0.11775782	1.8180608	-0.027560407	0.5443449	-1.1300596	0.4214863	-0.38212097	-0.2550454	0.75153935	-1.718844	0.94014096	0.45443037	-0.24018194	-1.4855719	-0.92112577	0.9560289	-0.08476508	-0.29811943	-1.1335666	0.67328185	-0.06554939	-0.50415164	-1.3372192	-0.31188568	0.46781027	-0.49252063	2.38502	-2.4709227	-1.7886155	0.10371834	-0.5560283	-1.179714	-1.0445412	-0.39762452	1.3549732	0.16866967	0.37346733	-0.06563117	-0.38379803	0.5609011	-0.73486805	1.3601444	-1.9074916	1.0380533	1.4706837	-0.013900225	-1.1649292	-1.0106752	2.1484845	0.21668932	-0.006943322	-2.2170541	0.15518121	1.1898289	-0.006458803	-2.0803683	0.7064778	-0.9871719	-0.72215533	-2.846606	-0.16759388	1.6634306	1.2762667	-0.9574331	0.30699572	0.40040454	-1.0810277	-0.42902187	-1.1043345	0.07088902	-1.6972276	-1.7544106	-0.8337957	-0.30546537	0.76830995	-0.82177097	0.104725316	-0.25911167	-1.6114383	0.6551728	0.109053455	1.0114477	0.9044463	0.73886454	1.4163297	-0.8581207	-0.6549159	-0.6981507	-0.27605382	-1.4442476	1.239605	-0.23485883	-0.5004166	0.26134264	0.80145425	-0.12455315	0.07867117	0.6128166	-0.30136645	-2.257087
-0.6476521	-0.45648208	1.3072715	2.229973	0.45919904	0.5471302	-0.31711262	-0.1987942	-0.8219129	-0.5669917	0.33475867	-1.4875586	0.025001789	-0.6601847	0.8575156	-2.773236	0.3125925	-1.0824438	-2.204649	-1.446016	1.384048	-0.8035432	-0.034436855	2.2731845	-1.8623652	0.5588189	2.2924912	-0.8577136	0.09418463	-0.3556924	2.0694087	0.6004095	0.7938821	0.4262786	-0.19017714	0.5620433	1.0160635	0.39861125	-1.455009	1.7432652	-0.4589288	-1.3919351	0.276874	-0.8237843	0.44136932	-1.0541782	-0.21496448	0.9971292	-0.5034034	1.8330516	-0.6608432	-1.3494713	-0.11659634	0.30522612	-0.59746253	-0.55339146	-2.7740002	1.3357542	1.8326528	-1.055418	1.0794936	0.19531025	0.7394467	0.57095957	1.1123023	-0.048219655	-1.08191	-1.1782604	-0.26086473	1.0883344	0.017351797	-2.0534725	-1.3746651	-1.6244979	-0.8087297	1.9276978	0.8293981	-1.3541869	0.12794982	-0.52292544	-1.3452076	0.70743185	0.40915737	2.2102158	-1.8974926	-1.1523623	-0.767968	0.78836894	-0.89181066	-0.03664414	-1.2180425	-0.38034815	-0.0059384033	-0.42380476	0.5504806	0.06101534	0.48065197	0.19515428	-0.21082495	-0.28989443
0.4919111	1.2886372	-0.9423548	0.09693235	2.0147076	-0.54637533	-1.668908	-0.3037798	-0.65263927	-0.47802576	0.8084098	0.961828	0.45208678	0.76899076	-0.50319636	-0.84598845	0.95303273	-0.6810219	-0.780679	-0.4343035	-0.26355213	0.027819838	-0.91569275	-2.639663	-1.6958175	-1.061218	0.69576216	0.6918712	2.3364222	-0.64789844	0.65831625	-0.81742406	-1.6448157	-0.9813274	0.13537353	1.1670725	0.098170094	-0.19937333	0.8871439	0.69726515	-0.50550246	-1.4017452	-1.0869561	-0.383956	-2.1299632	0.4054501	-1.9759189	-0.22653252	-0.18435682	-1.5561477	0.25716907	0.5075478	0.3364669	-0.4853722	-1.1869355	-0.053653874	-0.24304001	0.13624597	0.8528878	0.18931426	-0.1794799	-1.0957996	0.2859514	0.5409619	-1.9170597	0.79862744	-0.24545419	0.81995755	-1.7110723	-0.018808087	2.041985	-0.94203275	1.3106207	1.1497861	1.167821	1.1481597	0.7486063	1.157074	1.1096735	0.9959705	0.20850958	0.25587788	-0.9880875	1.0667127	1.2508036	-0.24771073	-2.1212084	-2.3323405	0.34838256	-0.15009421	0.7489388	0.3737481	-0.34965685	2.251816	-0.3800414	-0.29302248	0.77936685	-0.66981304	0.17118558	0.054248836
-0.16302134	-0.06067236	0.17955595	-0.9465339	-1.1090353	0.8938704	0.3045363	1.1552474	-0.25778922	-0.87724817	-0.1346042	0.99483114	0.4340928	-0.13059707	0.11429182	-0.5469541	0.6820031	1.3002365	0.5855842	-1.4759054	0.23230055	0.7772199	-0.6214665	-0.38037097	-1.7716606	1.7792362	0.06344215	0.1969695	-1.2139778	-2.5289948	-2.1776795	-0.16066025	-1.6639487	0.14615007	-1.7541187	1.5714395	1.1578175	1.0263608	0.78717	0.68807554	1.07836	-1.2461077	1.2997649	-2.2925172	1.3577995	0.5035256	-1.5928377	2.0376902	-0.61030453	1.9763513	-0.3696386	0.2659076	-0.60675395	2.0789604	-0.29040557	-0.0053655906	-1.3631755	0.20275117	-1.7890488	0.23240681	0.35128987	1.3155062	1.4920646	-0.83885217	-1.2431561	0.9342399	-1.1802057	0.3997488	1.0837018	-1.011674	-0.65877706	0.56710505	-0.2406552	0.77986693	-0.10672613	0.45132318	-1.698287	-1.3007354	0.19266702	0.22360839	0.3656909	0.4630787	0.78830075	2.0150409	-0.16164103	0.39760873	0.0912488	-1.0177675	1.0511839	0.1622338	0.40113562	0.15866025	0.98440975	-0.45144126	1.4447737	0.42290607	-1.1377765	1.048256	-2.0908597	-0.35851777
1.6398455	-0.8465349	2.6419027	1.0437274	-0.7032585	1.198339	-1.2934332	0.41559994	0.0048049428	-0.8641594	1.3221798	0.484181	0.011373504	-1.37801	1.6510903	1.0955907	0.015088011	-2.493572	-1.2978104	0.37469372	0.89881593	0.30708876	1.3285712	-2.7055526	0.29933736	0.14357126	0.12613751	-0.6950374	-0.5738911	2.1272867	-0.73841655	-0.8426207	-0.7477331	-0.09523887	0.65230715	-2.1187053	-0.25921544	-0.28668946	1.6419282	-1.8499373	-1.4013809	-2.982773	-0.2882814	-1.4654489	-0.1126785	-1.4029841	-1.4157835	0.14952755	-2.0845606	1.2299645	0.6225668	2.5765913	-0.3568277	1.8111161	-1.3398483	0.14722353	-1.2524124	-0.115919955	-1.787789	-0.39674854	-0.16151772	-0.85212374	2.391332	1.2912886	0.55338204	0.6452038	-0.049387	-1.1311846	0.323196	0.22996368	-0.3213804	-0.31028637	-1.9604092	-2.1926274	0.17277285	1.2146083	1.4671699	-1.5715376	0.9186412	3.06846	-1.4938788	-0.13815132	-0.83667326	-1.7536879	0.1999729	0.7216671	-0.17446318	0.743948	0.8873637	0.1498758	1.8554717	-0.15170349	-0.74159753	-1.4833194	1.7579272	0.336472	-0.014194263	-1.9045647	-0.09376395	0.124986105
1.1814573	-0.8520023	-0.43254223	-0.5926935	0.51500833	1.8164575	0.67116565	-0.42659944	-0.47315478	0.68607944	1.8938198	-0.4046922	-1.9091662	1.0995065	0.63548356	1.4525505	0.5760621	0.47296596	-3.2621047	-1.506765	-1.1761802	-0.96617514	1.5612767	1.2115813	-1.8530089	1.2715647	2.3739324	-2.5428276	-2.2469916	-0.02416912	1.0652707	-0.5901018	-1.5075494	2.2229893	-0.8543871	1.6441532	-1.93269	-0.91134405	-0.19676808	1.040043	-2.5036826	-1.7763933	1.4511479	1.1160542	-2.3486817	0.0008993812	0.366072	1.2681783	-2.763098	0.032204326	2.344688	-0.3940728	1.0515677	1.3012567	1.9343082	-1.7501981	-2.4625058	-1.9819033	-0.48970845	1.2303904	2.593574	2.7448368	0.30385485	-0.35047102	-4.019324	-1.1329558	1.7856712	0.58614516	-0.5114538	-1.0549157	0.69834596	1.8931253	-0.2252266	-1.7863836	-2.979116	-0.60559314	-0.3674141	-1.2805752	2.094341	0.19772625	-0.92375207	-1.4439381	-0.34550416	1.6861359	0.5090519	1.3820698	2.6754246	-0.57337546	-0.81400335	-0.53703207	1.8269029	1.4520731	-2.9435809	-1.541459	-0.9108817	-1.1564864	0.16756779	-0.9264914	1.5679601	2.5654595
-0.6868084	1.3102494	1.970287	-0.804989	0.41675472	-0.3646421	0.7071259	-0.7927266	0.07888974	0.6929648	-0.7979303	-0.8259109	0.89799124	-0.031072592	1.1647084	0.1243589	0.35757285	-0.30360886	1.7283685	0.325485	-0.82562816	0.4020917	0.5427963	-0.23249803	0.3188338	-0.94907504	1.0753313	-0.5711804	-0.58103126	-0.7430249	1.6339262	-1.3266969	1.1888949	0.45944348	-0.19817822	-2.0699077	-1.0700282	1.3700714	-1.1217434	-0.6281374	1.5961182	-1.1914783	-1.6944411	-0.3280078	-0.30327824	0.9746871	-1.2238804	-1.2558411	-0.09717665	0.5228163	0.79919094	0.5132517	0.9288799	0.4019002	0.44908038	0.0886105	0.39245096	-0.18677162	0.01512507	0.677906	-0.23788573	0.36775512	0.2764981	-1.1134291	1.5676936	-1.5259033	-0.18908398	0.58724564	0.07067875	0.6076972	-0.6835199	-0.047514975	-0.38571718	2.1678038	-0.38557464	-0.40845788	0.54677933	-2.030335	0.60444015	0.47042164	-0.26400718	0.78614753	1.4295257	-0.49453717	-0.71431655	-0.44432846	0.757717	0.31420445	-0.29845417	0.7936476	-0.8752668	0.82573223	-0.12646617	-0.242149	0.77092755	-0.054389592	-0.53455144	-0.20090383	-0.6405056	2.1120112
